gene,eqZ,wbZ,ntZ,multiZ
ENSG00000182253,-1.56353,,0.311801,
ENSG00000182257,1.1369,,-1.58152,
ENSG00000182272,3.17638,,0.497109,
ENSG00000182307,0.635963,,,
ENSG00000182310,-4.48752,0.296731,0.0501005,0.245247
ENSG00000182324,-0.66389,-0.750774,-0.131069,-0.623557
ENSG00000182359,-3.30942,,,
ENSG00000182362,-3.16857,0.269327,-0.734646,-0.329031
ENSG00000182372,4.28666,0.511609,2.24016,1.9458
ENSG00000182389,-0.788957,1.03969,1.05048,1.47798
ENSG00000182400,-1.4935,-1.37853,0.608564,-0.544447
ENSG00000182405,-1.39464,,,
ENSG00000182446,-2.99794,,2.73006,
ENSG00000182472,3.94291,,0.354369,
ENSG00000182473,0.0846295,,,
ENSG00000182504,-0.127133,,,
ENSG00000182511,8.15943,2.87102,0.185425,2.16123
ENSG00000182512,-1.61452,,-0.955917,
ENSG00000182534,0.237388,-0.870191,0.470855,-0.282373
ENSG00000182544,4.33312,,2.82802,
ENSG00000182551,-1.19443,,-0.122476,
ENSG00000182557,2.2805,,1.05528,
ENSG00000182566,2.49298,0.08077,-0.838917,-0.536091
ENSG00000182568,-4.20303,,0.141155,
ENSG00000182578,2.9303,,1.82604,
ENSG00000182580,-1.95178,0.881144,,
ENSG00000182586,0.877069,,1.05428,
ENSG00000182600,-2.13078,,,
ENSG00000182606,0.643218,,,
ENSG00000182621,1.56975,,,
ENSG00000182628,0.181969,,1.67034,
ENSG00000182636,-3.09852,,,
ENSG00000182670,-1.13888,-0.477009,-1.6166,-1.48041
ENSG00000182685,0.77087,,-0.691582,
ENSG00000182718,-2.40801,,,
ENSG00000182732,0.19223,,,
ENSG00000182742,1.22477,1.35129,,
ENSG00000182768,2.72123,,,
ENSG00000182782,1.18882,,,
ENSG00000182795,-3.36951,,,
ENSG00000182810,0.877841,,,
ENSG00000182827,-2.51592,,-2.66354,
ENSG00000182853,-0.497718,-1.29347,-1.35123,-1.87009
ENSG00000182858,4.23771,,,
ENSG00000182871,0.202168,,0.0872173,
ENSG00000182885,-1.61192,-0.936848,,
ENSG00000182899,0.835536,,,
ENSG00000182902,1.50915,,-1.04166,
ENSG00000182903,0.431692,,0.354095,
ENSG00000182919,-3.28527,,-1.9454,
ENSG00000182923,2.04955,0.622604,0.593995,0.860266
ENSG00000182934,-3.43913,,,
ENSG00000182952,1.83793,,2.92733,
ENSG00000182957,-1.77294,,0.169959,
ENSG00000182986,-0.918108,-0.385667,-0.404353,-0.558628
ENSG00000182993,2.00777,,1.06704,
ENSG00000183011,-1.6929,,,
ENSG00000183018,-2.6408,,,
ENSG00000183019,0.491564,,,
ENSG00000183020,1.72669,-0.403043,-0.173451,-0.407642
ENSG00000183023,0.39689,-1.72783,,
ENSG00000183044,-0.76858,1.1714,-0.71567,0.322252
ENSG00000183048,2.12774,,,
ENSG00000183049,-4.60633,-2.42436,,
ENSG00000183060,-5.97513,-2.26531,-2.00592,-3.02021
ENSG00000183066,3.79192,,,
ENSG00000183077,2.16079,,-0.574344,
ENSG00000183091,-0.899376,,,
ENSG00000183092,-6.28149,,1.24583,
ENSG00000183134,0.406966,0.893551,-0.87628,0.0122123
ENSG00000183137,-1.10724,,,
ENSG00000183160,0.398796,-0.766563,,
ENSG00000183161,-2.4225,,,
ENSG00000183172,6.23331,,5.80511,
ENSG00000183207,-3.34618,,,
ENSG00000183208,3.13682,,1.55803,
ENSG00000183248,3.42741,,0.243748,
ENSG00000183250,-1.65562,-1.43282,0.748588,-0.483827
ENSG00000183255,1.42382,0.755547,0.94505,1.2025
ENSG00000183258,-2.16371,,,
ENSG00000183281,-0.176336,,,
ENSG00000183291,1.68888,,,
ENSG00000183309,0.272173,,,
ENSG00000183323,-0.777331,0.917619,,
ENSG00000183340,0.992486,,,
ENSG00000183354,-1.65894,2.2977,,
ENSG00000183386,-0.318781,-1.67491,,
ENSG00000183397,-0.292024,,,
ENSG00000183426,-0.2133,0.466789,-1.41811,-0.672688
ENSG00000183431,-1.77156,-1.42677,-0.71763,-1.51632
ENSG00000183439,-0.0307638,0,,
ENSG00000183474,0.598258,,-0.0718589,
ENSG00000183484,0.691215,,,
ENSG00000183486,-0.869646,1.43582,0.0292365,1.03595
ENSG00000183508,-1.02632,,,
ENSG00000183520,0.419136,,,
ENSG00000183527,-4.5603,,3.0983,
ENSG00000183530,-1.14278,,,
ENSG00000183542,-2.69052,,,
ENSG00000183569,1.05752,0.501201,-0.464805,0.0257359
ENSG00000183570,1.60819,,,
ENSG00000183576,-5.27888,,,
ENSG00000183597,1.67712,,,
ENSG00000183605,1.83285,2.14424,2.47121,3.26361
ENSG00000183617,0.200328,,,
ENSG00000183621,2.93182,0.478363,-1.30323,-0.583272
ENSG00000183628,0.424319,-0.315398,-0.609928,-0.654304
ENSG00000183647,3.80673,,0.513583,
ENSG00000183648,0.941886,-0.533479,,
ENSG00000183662,0.780892,1.06181,1.40266,1.74264
ENSG00000183665,-0.451538,-0.12474,0.397186,0.192648
ENSG00000183682,-2.66061,,0.263152,
ENSG00000183688,-0.325133,1.78571,-1.0168,0.543696
ENSG00000183696,3.5066,,-0.872391,
ENSG00000183718,-0.629234,,,
ENSG00000183723,2.42029,,,
ENSG00000183726,3.54342,,,
ENSG00000183734,-0.960022,0.091731,,
ENSG00000183735,0.155565,,,
ENSG00000183741,-2.88479,-1.84647,-2.09963,-2.79032
ENSG00000183751,-2.16936,,,
ENSG00000183763,-0.748721,,,
ENSG00000183773,-0.573371,0.42695,0.781076,0.854204
ENSG00000183780,0.839767,,,
ENSG00000183784,2.18692,0.113827,,
ENSG00000183793,0.510483,0.611208,0.804869,1.00132
ENSG00000183808,-1.04038,,1.07129,
ENSG00000183826,-2.80872,-2.71968,0.889251,-1.29431
ENSG00000183828,0.222186,,2.02137,
ENSG00000183844,-5.76887,-1.13706,-1.34239,-1.75324
ENSG00000183856,-1.25697,,,
ENSG00000183889,1.97441,,,
ENSG00000183891,-0.310367,0.117587,,
ENSG00000183955,4.69347,,-2.14607,
ENSG00000183960,0.110637,,,
ENSG00000183963,0.285393,,,
ENSG00000183977,0.292523,,,
ENSG00000184005,-1.99367,,-1.27062,
ENSG00000184014,2.17233,1.55886,,
ENSG00000184056,3.66713,1.65373,-1.17743,0.336796
ENSG00000184060,-1.63972,,,
ENSG00000184076,-0.339373,,,
ENSG00000184110,1.35625,,,
ENSG00000184117,-3.30438,,,
ENSG00000184154,3.09753,,,
ENSG00000184163,0.18543,,,
ENSG00000184164,5.12724,,,
ENSG00000184178,0.130889,,1.04055,
ENSG00000184182,-3.10668,-1.06384,-0.545025,-1.13764
ENSG00000184203,-0.257749,-2.04758,,
ENSG00000184207,1.26909,,-1.58247,
ENSG00000184209,1.66632,1.1105,1.13286,1.5863
ENSG00000184220,-1.43093,,,
ENSG00000184226,0.0266115,,1.96746,
ENSG00000184227,1.6442,0.19858,0.340483,0.381175
ENSG00000184232,2.55772,,0.132339,
ENSG00000184271,0.115468,-0.560353,-0.937897,-1.05942
ENSG00000184277,1.10188,0.0311743,,
ENSG00000184281,-1.18853,0.0165671,-0.0321236,-0.0110001
ENSG00000184292,-2.077,,0.95968,
ENSG00000184293,0.851748,0.18106,,
ENSG00000184307,-0.0798558,,,
ENSG00000184313,1.94665,,0.525469,
ENSG00000184363,0.612537,,,
ENSG00000184371,-0.691247,,,
ENSG00000184381,-1.78899,,-2.8407,
ENSG00000184389,-0.0744499,-1.42684,,
ENSG00000184402,-2.37437,-2.4898,,
ENSG00000184428,-3.28103,-0.670755,-0.000816593,-0.474873
ENSG00000184432,1.57077,,,
ENSG00000184436,3.45088,,-0.789989,
ENSG00000184445,3.8373,,1.62474,
ENSG00000184465,0.412641,,-0.577991,
ENSG00000184470,-1.52123,0.645278,0.129094,0.547564
ENSG00000184489,-0.662638,,,
ENSG00000184497,-0.753917,0.480027,1.50371,1.40271
ENSG00000184500,0.644336,,,
ENSG00000184508,-0.0559558,,,
ENSG00000184517,0.891496,1.07472,1.44076,1.77872
ENSG00000184524,-0.292439,-1.43807,,
ENSG00000184545,-0.611492,,,
ENSG00000184574,0.321871,0.413912,,
ENSG00000184584,1.62076,0.359758,0.345446,0.498654
ENSG00000184602,-0.00464703,-0.464746,,
ENSG00000184613,-1.16057,,-1.96655,
ENSG00000184619,-1.17565,,,
ENSG00000184635,-1.21958,,2.69626,
ENSG00000184640,-1.735,,,
ENSG00000184661,1.45541,1.34011,1.37755,1.92168
ENSG00000184677,0.942144,,,
ENSG00000184702,0.36132,,-0.115583,
ENSG00000184708,-0.946788,,,
ENSG00000184719,-0.851323,,0.469274,
ENSG00000184730,1.78539,,,
ENSG00000184731,-2.31318,,-0.00217033,
ENSG00000184743,-3.18775,-3.46579,,
ENSG00000184752,-2.93929,-1.8152,,
ENSG00000184786,1.56602,,,
ENSG00000184787,3.45923,,1.59204,
ENSG00000184792,2.3033,,1.99878,
ENSG00000184838,-0.921184,,,
ENSG00000184840,-1.9028,1.45607,0.763425,1.56942
ENSG00000184857,-1.24686,,-0.663449,
ENSG00000184860,2.16433,2.72973,,
ENSG00000184887,1.28279,1.29547,1.6705,2.09726
ENSG00000184898,-2.97709,-1.20619,,
ENSG00000184900,1.52691,,,
ENSG00000184903,-6.26669,,-6.60057,
ENSG00000184923,-0.242723,,-0.740297,
ENSG00000184925,-0.796852,-1.36816,-0.327422,-1.19896
ENSG00000184939,0.277994,0.624595,,
ENSG00000184967,0.0750616,0.329305,0.291662,0.43909
ENSG00000184983,0.0590818,-0.372277,-0.493033,-0.611866
ENSG00000184985,2.75005,,,
ENSG00000184986,-2.36571,-1.77873,,
ENSG00000184988,0.772855,,,
ENSG00000184990,1.5974,0.405092,1.02782,1.01322
ENSG00000184992,-1.4441,0.0244681,,
ENSG00000185000,0.713187,1.14776,1.00593,1.52289
ENSG00000185009,-0.647141,-0.370633,,
ENSG00000185015,-0.202489,,,
ENSG00000185019,-1.8665,,,
ENSG00000185022,-0.300788,,,
ENSG00000185024,-2.38337,,,
ENSG00000185033,-1.41964,,0.850531,
ENSG00000185043,4.62243,0.610639,0.347959,0.677831
ENSG00000185052,-1.79432,,,
ENSG00000185088,2.44928,-1.10534,-1.34561,-1.73308
ENSG00000185101,-0.645546,-1.53803,,
ENSG00000185112,-2.23043,-0.741127,,
ENSG00000185122,0.331098,,,
ENSG00000185127,1.23455,1.23143,1.50875,1.9376
ENSG00000185158,1.81481,0.490293,,
ENSG00000185163,0.545622,-0.0205088,0.249154,0.161677
ENSG00000185164,0.650385,,,
ENSG00000185168,-2.30968,1.29564,,
ENSG00000185187,1.55846,-0.597312,-0.73097,-0.939237
ENSG00000185189,-4.36316,,,
ENSG00000185198,0.963255,-0.221164,,
ENSG00000185201,0.724659,,-0.340992,
ENSG00000185215,0.498676,0.255441,,
ENSG00000185236,-0.296414,,,
ENSG00000185238,-3.86039,,,
ENSG00000185245,3.41807,,,
ENSG00000185252,0.301042,0.212334,0.261758,0.335234
ENSG00000185261,-1.09841,,1.2768,
ENSG00000185262,-1.80804,,0.776993,
ENSG00000185267,-0.801164,-0.67881,,
ENSG00000185272,3.12543,,,
ENSG00000185278,1.99883,,,
ENSG00000185298,-1.89488,-2.33437,-1.17905,-2.48436
ENSG00000185304,1.02898,,,
ENSG00000185324,2.98341,,,
ENSG00000185338,1.7339,-0.309053,,
ENSG00000185339,1.72421,-2.05579,-0.419136,-1.75004
ENSG00000185340,-1.57771,-1.05136,,
ENSG00000185344,-4.07935,,-0.940509,
ENSG00000185347,-1.61198,-1.87883,1.72187,-0.110985
ENSG00000185359,-1.74989,,,
ENSG00000185361,-0.411116,,,
ENSG00000185379,-1.16287,,,
ENSG00000185404,-1.85835,-0.711162,1.53383,0.581712
ENSG00000185418,0.687195,,,
ENSG00000185420,-2.4583,,-2.48418,
ENSG00000185432,3.24266,,,
ENSG00000185436,-0.625979,,,
ENSG00000185437,-2.33535,,-1.87949,
ENSG00000185442,-0.779371,0.458882,0.0116107,0.332688
ENSG00000185453,1.17804,0.793446,,
ENSG00000185475,1.48219,-0.204617,,
ENSG00000185477,0.433461,,0.860354,
ENSG00000185480,-0.348135,-0.273196,,
ENSG00000185482,2.44524,,,
ENSG00000185499,-0.716819,,,
ENSG00000185507,2.03938,,,
ENSG00000185513,1.74083,3.26789,,
ENSG00000185522,0.200277,-1.09178,-2.59955,-2.61016
ENSG00000185527,2.20058,,0.219638,
ENSG00000185567,0.190438,,,
ENSG00000185591,-3.22571,,-3.2049,
ENSG00000185608,-2.8657,-1.55024,,
ENSG00000185614,1.28763,,,
ENSG00000185619,-0.471889,-0.916116,1.80157,0.62611
ENSG00000185621,-0.358981,-0.92388,1.13485,0.149177
ENSG00000185624,-1.21787,,,
ENSG00000185627,0.8084,,-0.0467103,
ENSG00000185630,0.362372,0.54786,,
ENSG00000185633,-1.54544,,,
ENSG00000185651,2.55194,,,
ENSG00000185658,1.21277,-0.215031,-0.634375,-0.600621
ENSG00000185669,1.1551,,,
ENSG00000185684,0.155199,-0.263704,0.050283,-0.150911
ENSG00000185686,2.08886,-0.418147,,
ENSG00000185689,4.08256,-0.980052,,
ENSG00000185697,0.83404,1.45805,,
ENSG00000185716,0.40438,-1.64436,1.76346,0.084212
ENSG00000185721,-0.619367,,,
ENSG00000185722,6.09158,,,
ENSG00000185736,-0.338313,-1.55366,-1.70965,-2.30751
ENSG00000185745,-1.2398,,,
ENSG00000185760,-0.0742107,,,
ENSG00000185761,0.754657,,,
ENSG00000185798,3.71582,,,
ENSG00000185800,-1.54728,-0.896042,,
ENSG00000185808,2.73794,,2.7951,
ENSG00000185813,0.250456,,,
ENSG00000185818,0.154681,,,
ENSG00000185829,-3.05937,,,
ENSG00000185838,0.194209,0.557097,1.0872,1.16269
ENSG00000185864,-1.30461,-0.791489,-0.321251,-0.786826
ENSG00000185869,-1.01626,,,
ENSG00000185875,-3.18304,-0.844944,-1.05659,-1.34459
ENSG00000185880,-1.16923,-0.973107,-0.394343,-0.966933
ENSG00000185885,1.3624,0.486985,,
ENSG00000185900,0.499728,,-0.382797,
ENSG00000185905,2.29884,,,
ENSG00000185909,3.8305,,,
ENSG00000185917,0.565601,,,
ENSG00000185920,2.9729,1.45628,,
ENSG00000185924,1.95818,1.52368,,
ENSG00000185946,0.284543,,,
ENSG00000185947,0.382439,,,
ENSG00000185950,0.271225,,,
ENSG00000185955,-2.06836,,,
ENSG00000185963,1.12771,0.588158,-0.477264,0.0784139
ENSG00000185989,-1.31107,0.113064,1.04989,0.82233
ENSG00000186001,-0.330175,,,
ENSG00000186010,5.28471,,,
ENSG00000186017,0.447856,,,
ENSG00000186020,1.03592,-1.33869,1.0182,-0.226615
ENSG00000186026,-0.305387,,-0.781355,
ENSG00000186047,0.880287,,,
ENSG00000186063,1.06957,,,
ENSG00000186073,2.16169,0.107728,,
ENSG00000186074,3.72225,,0.798029,
ENSG00000186088,1.13938,,-1.98145,
ENSG00000186106,0.548542,,,
ENSG00000186130,2.82221,1.60452,0.474085,1.4698
ENSG00000186132,0.47465,,-2.35903,
ENSG00000186153,-0.942509,-0.0433326,0.0187254,-0.0173999
ENSG00000186184,-4.24815,-2.39736,-2.78125,-3.66183
ENSG00000186185,2.23666,,,
ENSG00000186187,1.03023,1.27731,,
ENSG00000186188,1.80125,0.136191,,
ENSG00000186193,0.348643,,,
ENSG00000186204,3.24745,,0.476188,
ENSG00000186205,-1.47126,0.201066,,
ENSG00000186230,2.95187,,-1.58255,
ENSG00000186231,0.620682,1.13347,,
ENSG00000186272,2.60794,,2.08989,
ENSG00000186281,-0.777834,,-0.534371,
ENSG00000186283,-0.828671,-0.530682,-0.818131,-0.953754
ENSG00000186300,-1.53644,0.776198,-0.696745,0.0561824
ENSG00000186314,0.0420774,,,
ENSG00000186318,-1.2174,-0.0802644,,
ENSG00000186340,0.187349,,,
ENSG00000186350,1.88073,,1.04161,
ENSG00000186364,1.78956,,,
ENSG00000186395,-0.653142,-0.34757,-0.00474028,-0.249121
ENSG00000186399,-0.315128,,0.754482,
ENSG00000186409,-0.29256,,,
ENSG00000186431,2.73222,-0.0467802,,
ENSG00000186432,-2.58402,,-1.23767,
ENSG00000186446,0.960267,,-0.0919383,
ENSG00000186448,-0.86232,-0.285214,-2.24141,-1.78659
ENSG00000186468,0.903246,,1.24803,
ENSG00000186469,2.20548,,,
ENSG00000186470,9.56262,8.91548,8.47784,12.2989
ENSG00000186480,1.45551,-0.172988,,
ENSG00000186496,-0.303216,-1.02404,,
ENSG00000186501,3.75908,,4.39147,
ENSG00000186522,3.56102,2.91389,,
ENSG00000186529,1.72358,0.84752,0.565169,0.998922
ENSG00000186532,-1.47077,,,
ENSG00000186567,-2.992,-0.210336,-0.658224,-0.614164
ENSG00000186575,-1.52864,-2.48729,-1.55094,-2.85545
ENSG00000186583,-0.377874,,,
ENSG00000186591,-3.1181,-1.92077,-0.145473,-1.46106
ENSG00000186594,2.40508,,,
ENSG00000186628,-0.116399,,0.390217,
ENSG00000186638,-0.706425,-0.107184,1.68063,1.1126
ENSG00000186642,0.2975,-0.514419,,
ENSG00000186648,-4.56969,-2.97345,-2.7061,-4.01605
ENSG00000186654,-2.19022,,,
ENSG00000186660,3.16016,,,
ENSG00000186666,1.94091,,,
ENSG00000186687,-1.28355,,,
ENSG00000186716,-0.605428,,,
ENSG00000186765,-2.18172,,-0.868873,
ENSG00000186792,-2.41111,-2.60481,,
ENSG00000186806,0.30036,,2.45369,
ENSG00000186812,1.34792,,,
ENSG00000186814,-1.41134,1.36768,1.14422,1.77618
ENSG00000186815,-3.26008,1.43412,-0.412589,0.722332
ENSG00000186818,0.0085722,,0.795983,
ENSG00000186827,-0.373137,-0.84328,,
ENSG00000186834,1.10653,,,
ENSG00000186854,-0.638838,-0.681597,,
ENSG00000186862,-1.41684,-0.926997,-1.22228,-1.51977
ENSG00000186866,2.56008,0.0568822,2.42484,1.75485
ENSG00000186868,2.25065,4.39177,,
ENSG00000186889,-1.21008,-0.590663,-0.373971,-0.682099
ENSG00000186891,-0.835529,,,
ENSG00000186908,0.563706,,-1.15495,
ENSG00000186951,1.32942,,,
ENSG00000186994,-0.975423,,-1.35521,
ENSG00000186998,0.012146,,0.763343,
ENSG00000187010,3.42555,1.51965,,
ENSG00000187017,1.10544,-0.0196056,,
ENSG00000187037,2.18159,,,
ENSG00000187049,-0.692295,-1.64732,-0.819329,-1.74418
ENSG00000187091,-2.41531,,,
ENSG00000187097,1.48199,1.37001,0.497206,1.32032
ENSG00000187098,-3.24261,,,
ENSG00000187105,1.06659,,0.991232,
ENSG00000187109,-2.36586,,,
ENSG00000187116,1.33908,-1.02696,,
ENSG00000187118,-1.02701,,-0.424396,
ENSG00000187134,-0.232138,,-1.37403,
ENSG00000187164,1.11649,,,
ENSG00000187166,0.521154,,-1.93634,
ENSG00000187187,1.4967,0.0473705,0.307491,0.250925
ENSG00000187189,2.48339,-0.726179,0.162684,-0.398451
ENSG00000187193,1.99741,,,
ENSG00000187210,5.24282,2.14739,,
ENSG00000187231,-1.70597,-0.0430583,,
ENSG00000187239,1.83679,1.01418,,
ENSG00000187240,-0.370285,,1.45363,
ENSG00000187244,1.20252,1.29525,0.377978,1.18315
ENSG00000187260,-1.14136,,0.124222,
ENSG00000187266,3.38774,,,
ENSG00000187474,-4.98046,0.314095,,
ENSG00000187486,-3.33518,,-0.559423,
ENSG00000187498,-1.99101,,,
ENSG00000187513,0.621246,,-0.704105,
ENSG00000187522,-0.692479,,,
ENSG00000187535,-0.412774,,,
ENSG00000187554,-1.58143,,,
ENSG00000187566,1.27197,1.21706,,
ENSG00000187583,-0.499417,1.41972,,
ENSG00000187595,-1.47965,1.7387,,
ENSG00000187607,-2.10658,,,
ENSG00000187608,1.13791,,0.220272,
ENSG00000187609,-0.203357,0.425147,0.450757,0.619357
ENSG00000187624,-1.06768,-0.945322,-0.841199,-1.26326
ENSG00000187626,-11.0269,,,
ENSG00000187630,-1.36206,,,
ENSG00000187642,-0.0743947,2.08042,1.93748,2.84108
ENSG00000187650,2.56702,-0.133496,,
ENSG00000187676,-1.14064,,0.479352,
ENSG00000187688,-1.27437,,,
ENSG00000187713,-2.08712,,,
ENSG00000187726,-1.45958,-1.43698,-3.26659,-3.32593
ENSG00000187735,-1.49791,,,
ENSG00000187741,-3.09559,-1.44283,,
ENSG00000187742,1.51741,,,
ENSG00000187764,1.17814,-0.842282,1.19929,0.252442
ENSG00000187775,1.32402,,,
ENSG00000187778,-0.268603,,,
ENSG00000187796,0.515038,,,
ENSG00000187800,-0.955123,,,
ENSG00000187801,-1.14794,,,
ENSG00000187815,-3.61778,-0.892364,0.216828,-0.477675
ENSG00000187824,0.950851,-0.468839,,
ENSG00000187837,-2.60339,-0.426474,-2.29284,-1.92285
ENSG00000187840,-1.62468,,,
ENSG00000187860,2.75166,2.99716,,
ENSG00000187862,0.87821,0.408758,0.450381,0.607503
ENSG00000187866,-0.55525,,,
ENSG00000187902,1.15191,,,
ENSG00000187942,-0.569519,,,
ENSG00000187954,0.865815,,,
ENSG00000187961,0.133917,1.19899,,
ENSG00000187994,-2.00552,,,
ENSG00000187997,1.57115,-1.1143,,
ENSG00000188004,1.70675,,-0.878826,
ENSG00000188011,0.466506,,,
ENSG00000188015,-1.07145,0.473258,-1.9107,-1.01642
ENSG00000188026,-0.675488,0.0326507,-1.04016,-0.712417
ENSG00000188033,-2.98211,0.730531,,
ENSG00000188051,0.862466,,,
ENSG00000188056,-0.659277,,,
ENSG00000188092,0.321988,,,
ENSG00000188130,-0.480349,,0.185746,
ENSG00000188152,1.07778,,,
ENSG00000188157,-0.169345,,,
ENSG00000188171,0.668109,-0.314879,,
ENSG00000188177,-1.07958,,,
ENSG00000188185,-0.0985335,0.200131,,
ENSG00000188186,-0.369902,,,
ENSG00000188191,0.131662,,,
ENSG00000188199,-3.99026,,,
ENSG00000188211,0.267979,0.934544,3.34389,3.02531
ENSG00000188227,1.45485,,,
ENSG00000188234,-1.45532,,,
ENSG00000188243,-2.22062,,,
ENSG00000188282,1.34582,-0.716968,,
ENSG00000188290,-0.965145,-0.239172,-0.721218,-0.679098
ENSG00000188295,-0.997305,-0.177857,0.0163104,-0.114231
ENSG00000188305,-3.8233,-0.665576,,
ENSG00000188312,0.0302962,,-1.63461,
ENSG00000188313,-1.04457,-0.773303,,
ENSG00000188315,-0.437915,,,
ENSG00000188321,2.72593,,0.13894,
ENSG00000188342,1.17392,,,
ENSG00000188352,-0.102732,,,
ENSG00000188372,0.812695,0.385831,0.721436,0.782956
ENSG00000188385,-1.47838,-2.79869,1.24093,-1.1015
ENSG00000188389,1.44584,-0.573498,1.1581,0.413376
ENSG00000188428,-2.90825,-0.62849,0.686183,0.0407952
ENSG00000188452,-1.30148,,,
ENSG00000188493,1.70019,0.81606,-0.514976,0.212899
ENSG00000188511,0.288159,,,
ENSG00000188522,4.35831,,-0.134444,
ENSG00000188529,0.351539,,,
ENSG00000188542,-2.687,-0.359906,,
ENSG00000188549,2.70984,,1.80135,
ENSG00000188554,-0.602884,-2.2233,-2.16405,-3.10232
ENSG00000188566,-0.816793,0.532036,-1.53761,-0.711047
ENSG00000188582,-0.334069,1.38962,,
ENSG00000188603,-1.97032,-1.08191,,
ENSG00000188612,2.43451,,3.85927,
ENSG00000188636,-4.17646,-1.06652,,
ENSG00000188641,-2.20754,,,
ENSG00000188647,-4.54089,-1.14844,,
ENSG00000188649,1.17268,1.20736,0.921763,1.50551
ENSG00000188672,0.851622,,,
ENSG00000188677,5.83359,,0.89005,
ENSG00000188687,1.04677,,0.820284,
ENSG00000188690,6.65095,,2.7235,
ENSG00000188707,0.382973,,-0.590812,
ENSG00000188732,-2.01636,,-4.22079,
ENSG00000188735,0.733408,,,
ENSG00000188739,1.20259,,,
ENSG00000188747,0.614044,0.642687,-0.28408,0.253574
ENSG00000188760,-1.63826,,,
ENSG00000188761,0.378218,0.0849048,0.949396,0.731361
ENSG00000188779,2.83799,,,
ENSG00000188785,5.34986,-0.940436,-0.44466,-0.979411
ENSG00000188811,-1.07129,,,
ENSG00000188818,-0.525653,0.864414,0.243459,0.783385
ENSG00000188820,-0.065809,-1.10188,-1.05644,-1.52616
ENSG00000188825,0.93208,,,
ENSG00000188846,-1.61514,-1.15618,,
ENSG00000188868,2.31494,,,
ENSG00000188878,-0.225003,0.57748,,
ENSG00000188895,1.32327,-0.474398,,
ENSG00000188897,0.0576639,-2.12058,-0.5797,-1.90939
ENSG00000188906,0.124175,-1.04125,,
ENSG00000188921,-0.246026,0.33342,0.464097,0.56393
ENSG00000188938,-5.30746,-4.10215,-2.34377,-4.55795
ENSG00000188959,1.26249,,-0.21352,
ENSG00000188976,-0.211477,-0.594949,-1.02483,-1.14536
ENSG00000188986,0.314126,0.45037,0.86026,0.926755
ENSG00000188994,-1.75037,,,
ENSG00000188997,2.46079,-0.62538,3.49008,2.02565
ENSG00000189007,2.13417,,1.19792,
ENSG00000189013,1.23266,,,
ENSG00000189042,-2.30915,,,
ENSG00000189043,-0.29027,,-2.5539,
ENSG00000189045,-1.22712,-3.9065,,
ENSG00000189046,1.40787,,,
ENSG00000189050,-1.97664,,-1.14047,
ENSG00000189057,-0.643168,,,
ENSG00000189060,-0.074037,,,
ENSG00000189077,0.114869,0.077564,1.18887,0.895506
ENSG00000189091,1.39888,,,
ENSG00000189114,0.207517,0.174369,,
ENSG00000189129,-3.37715,,-1.22679,
ENSG00000189134,-0.446673,-3.54776,,
ENSG00000189143,1.6648,,,
ENSG00000189171,-0.319046,-0.382242,-0.675692,-0.748073
ENSG00000189182,3.74401,1.11591,,
ENSG00000189190,0.136119,-0.777946,0.0223504,-0.534287
ENSG00000189227,-3.44212,-0.885289,,
ENSG00000189233,-0.504787,,,
ENSG00000189241,-0.945174,-0.500684,,
ENSG00000189266,0.648819,,,
ENSG00000189269,1.97824,1.07049,1.72539,1.97699
ENSG00000189280,-2.09248,-0.473732,0.307607,-0.117468
ENSG00000189298,-8.43525,-7.14923,,
ENSG00000189306,2.64181,0.203354,0.0683812,0.192145
ENSG00000189308,-0.00390086,,,
ENSG00000189339,1.20101,2.67383,,
ENSG00000189350,0.180445,0.193873,0.477083,0.474437
ENSG00000189362,5.05809,,,
ENSG00000189366,-0.71748,,-2.4855,
ENSG00000189376,-3.40347,,,
ENSG00000189409,1.90554,0.718871,,
ENSG00000189419,1.31464,,,
ENSG00000189430,-0.850409,0.618356,0.053232,0.474885
ENSG00000196072,0.617764,-0.650046,-2.48541,-2.2171
ENSG00000196074,-1.42439,-0.40144,,
ENSG00000196110,-0.639606,-1.34399,,
ENSG00000196116,-2.79673,,,
ENSG00000196123,-0.135558,,-0.351604,
ENSG00000196126,-1.40216,,,
ENSG00000196139,0.724543,,0.944336,
ENSG00000196141,1.34559,,,
ENSG00000196150,0.25507,,,
ENSG00000196151,0.837489,,0.855464,
ENSG00000196152,-4.62554,,-2.679,
ENSG00000196154,0.0964673,,0.330248,
ENSG00000196155,1.07026,,,
ENSG00000196172,-0.180271,,-1.7403,
ENSG00000196177,-4.02239,,,
ENSG00000196182,-0.0435796,,,
ENSG00000196187,0.436446,,-0.404079,
ENSG00000196189,-3.36768,,-1.19306,
