gene,eqZ,wbZ,ntZ,multiZ
ENSG00000185252,-1.6963,0.359821,0.409866,0.54425
ENSG00000185261,-0.662971,-0.0454409,0.603073,0.394305
ENSG00000185262,-2.1925,1.39818,1.10387,1.76921
ENSG00000185272,2.20305,1.63305,-0.764162,0.614399
ENSG00000185298,-0.221228,-1.32868,-0.93494,-1.60062
ENSG00000185304,-0.85419,-1.16422,-1.16422,-1.64646
ENSG00000185338,0.552386,-0.403663,-0.385743,-0.558194
ENSG00000185339,0.288519,-2.80705,0.27004,-1.79394
ENSG00000185340,-3.21048,-1.43868,2.93281,1.05651
ENSG00000185344,-3.73445,-1.78366,-3.59359,-3.80229
ENSG00000185347,-1.46402,-2.0695,2.06897,-0.000376036
ENSG00000185359,-2.94955,1.9966,0.828292,1.9975
ENSG00000185361,-0.077907,-1.34839,-0.392632,-1.23109
ENSG00000185379,-0.433344,-0.627482,-1.14159,-1.25092
ENSG00000185404,-0.921082,-0.687341,1.89385,0.853129
ENSG00000185418,0.780195,1.42561,2.3405,2.66304
ENSG00000185420,1.63356,-0.656188,-2.81704,-2.45594
ENSG00000185432,3.38594,-0.329818,-2.85881,-2.2547
ENSG00000185437,3.68063,0.685441,-2.16664,-1.04737
ENSG00000185442,0.684119,1.01753,0.188563,0.852833
ENSG00000185453,-0.817899,0.831521,0.888744,1.21641
ENSG00000185477,2.89608,-0.396852,1.02374,0.44328
ENSG00000185480,0.981347,-0.214679,-0.689409,-0.639286
ENSG00000185482,2.67983,4.31957,4.31957,6.10879
ENSG00000185499,1.4846,-0.0786147,-0.0786147,-0.111178
ENSG00000185507,-0.490272,-0.777083,2.48835,1.21005
ENSG00000185513,1.37915,4.16721,0.725881,3.45994
ENSG00000185522,-0.406176,0.761378,-2.76467,-1.41654
ENSG00000185527,1.4714,-1.56048,0.385554,-0.830797
ENSG00000185591,-2.71241,-3.5835,-3.56356,-5.05373
ENSG00000185608,-0.793679,-2.4362,3.43362,0.705284
ENSG00000185614,4.6227,0.407094,-0.407094,-3.92523e-17
ENSG00000185619,-2.6616,-5.70726,1.89784,-2.69366
ENSG00000185621,0.924976,-1.1092,0.846397,-0.185828
ENSG00000185630,2.20587,0.979724,1.5382,1.78044
ENSG00000185633,-1.77584,-4.67456,-2.27616,-4.9149
ENSG00000185651,2.60659,2.02759,2.02698,2.86701
ENSG00000185658,1.29623,-0.153332,-0.655299,-0.571789
ENSG00000185684,-0.336346,-0.433096,-0.0877122,-0.368267
ENSG00000185686,0.850132,-0.977767,0.144029,-0.589542
ENSG00000185689,4.12253,0.135243,2.58535,1.92375
ENSG00000185697,3.08196,1.89744,-1.18848,0.501306
ENSG00000185716,0.534888,-1.77483,1.83683,0.04384
ENSG00000185721,-0.200164,0.17677,-2.7324,-1.8071
ENSG00000185736,-0.498879,-1.29843,-1.7982,-2.18965
ENSG00000185745,0.0498405,-2.46303,1.08702,-0.972985
ENSG00000185798,2.36864,0.90931,-2.18629,-0.902961
ENSG00000185800,-1.69619,-1.29828,0.161089,-0.804113
ENSG00000185818,-0.215595,0.167874,-1.99996,-1.29548
ENSG00000185838,1.13531,0.943291,1.719,1.88253
ENSG00000185864,-0.898531,-0.792365,0.254805,-0.380112
ENSG00000185869,0.858579,-1.6565,-1.6565,-2.34265
ENSG00000185875,-2.25231,-0.813741,-1.13151,-1.3755
ENSG00000185880,-0.530636,-0.709375,-0.119978,-0.586441
ENSG00000185885,2.86877,1.40085,-0.0104172,0.983186
ENSG00000185900,2.14696,-0.788226,0.132292,-0.463815
ENSG00000185905,-1.89188,-0.960496,-0.960496,-1.35835
ENSG00000185909,4.3445,3.69991,2.97796,4.72197
ENSG00000185917,-0.803404,-0.0701334,0.967676,0.634658
ENSG00000185920,0.648655,1.71353,-1.03721,0.478226
ENSG00000185924,2.4585,2.01769,2.3622,3.09705
ENSG00000185946,-1.23941,-0.582418,-0.586128,-0.826287
ENSG00000185947,0.949564,-0.123851,-0.123851,-0.175151
ENSG00000185963,0.859535,0.674703,-0.849108,-0.123323
ENSG00000185989,-2.74666,-0.999734,1.04319,0.0307269
ENSG00000186001,-0.441428,-2.05979,2.05979,-3.14018e-16
ENSG00000186010,7.21637,7.87719,4.99109,9.09925
ENSG00000186017,0.304862,0.823979,1.62005,1.72819
ENSG00000186020,1.60022,-1.39246,2.27354,0.623015
ENSG00000186026,-0.313538,0.267383,-0.593964,-0.230928
ENSG00000186047,-0.919451,0.0236908,-0.0236908,-2.45327e-18
ENSG00000186088,3.70855,2.06947,-1.85775,0.149709
ENSG00000186130,1.80808,1.59143,0.470204,1.45779
ENSG00000186132,1.93311,1.74678,-2.54663,-0.565582
ENSG00000186153,-1.83169,-0.0198523,0.12001,0.0708219
ENSG00000186184,-2.21036,-2.25528,-2.91257,-3.65422
ENSG00000186185,3.65499,-1.81059,-0.674782,-1.75743
ENSG00000186187,-1.09339,1.12199,-1.36787,-0.173865
ENSG00000186188,0.43531,0.485869,-0.182987,0.21417
ENSG00000186193,0.927059,-0.756287,0.53218,-0.158468
ENSG00000186204,1.31399,0.965453,0.715316,1.18848
ENSG00000186230,2.40128,-1.94376,-1.76782,-2.62449
ENSG00000186231,0.73062,0.802342,-2.07398,-0.899185
ENSG00000186272,-0.339448,-2.17862,2.18373,0.00361079
ENSG00000186281,-2.43639,-0.314,-1.03322,-0.952628
ENSG00000186283,-2.32498,-0.277927,-2.28611,-1.81304
ENSG00000186300,-2.67527,0.758782,-0.785121,-0.0186251
ENSG00000186314,1.85639,-0.812971,-0.812971,-1.14971
ENSG00000186318,-1.04396,0.0456329,0.0543614,0.0707067
ENSG00000186350,1.4312,1.18829,1.16963,1.6673
ENSG00000186395,-0.126586,-0.375276,-0.0299121,-0.286511
ENSG00000186409,-0.504596,-0.511174,0.897961,0.2735
ENSG00000186431,1.15352,-0.0860529,0.360888,0.194337
ENSG00000186432,-0.437153,-0.778782,-0.902946,-1.18916
ENSG00000186446,-2.24636,0.215201,0.0752882,0.205407
ENSG00000186448,-1.90634,-0.043317,-2.17221,-1.56661
ENSG00000186468,2.87743,1.87955,1.5299,2.41085
ENSG00000186470,12.8841,10.6696,10.5396,14.9971
ENSG00000186480,0.0463977,-0.137321,1.69569,1.10194
ENSG00000186496,-0.683621,-2.05404,-0.7309,-1.96925
ENSG00000186501,3.55368,4.54146,3.90346,5.97146
ENSG00000186522,2.71669,3.24174,-0.0754613,2.2389
ENSG00000186529,-0.570007,0.866852,0.571134,1.01681
ENSG00000186532,-0.681081,0.50563,-1.13798,-0.447139
ENSG00000186567,-2.35537,-0.183774,-1.09395,-0.903485
ENSG00000186575,-2.20091,-2.65562,-1.04877,-2.6194
ENSG00000186591,-2.80766,-1.90117,-0.380043,-1.61306
ENSG00000186594,1.88204,-0.125081,0.125081,-1.96262e-17
ENSG00000186628,-1.24275,1.5176,1.16419,1.89631
ENSG00000186638,0.851199,-0.150704,2.09472,1.37463
ENSG00000186642,0.287094,-0.579367,-0.135139,-0.505232
ENSG00000186648,-2.78504,-2.13855,-2.39759,-3.20754
ENSG00000186660,3.01507,2.60154,-0.172285,1.71774
ENSG00000186666,4.4249,0.683555,0.546788,0.869984
ENSG00000186687,-1.26274,-0.735081,-0.650296,-0.979609
ENSG00000186716,0.276389,0.188308,-0.290715,-0.0724128
ENSG00000186765,-0.509279,-0.328952,-1.10378,-1.0131
ENSG00000186792,-0.730824,-2.33898,-3.05755,-3.81592
ENSG00000186806,-1.72942,-1.58402,2.02718,0.313366
ENSG00000186814,-1.47857,1.82221,1.40577,2.28253
ENSG00000186815,-1.91998,1.58668,-0.418927,0.825727
ENSG00000186818,-0.831542,-1.52544,-0.533409,-1.45583
ENSG00000186854,-0.603597,-0.735707,-0.539809,-0.901925
ENSG00000186862,-4.36891,-1.08012,-1.24009,-1.64063
ENSG00000186866,3.82307,-0.310816,2.61481,1.62917
ENSG00000186868,5.0347,5.27079,-1.46174,2.69341
ENSG00000186889,-2.39949,-1.29805,-0.710587,-1.42032
ENSG00000186891,-1.77957,-0.389721,-1.81603,-1.5597
ENSG00000186998,0.636014,-0.591133,0.846696,0.180711
ENSG00000187010,0.858164,1.44489,1.35752,1.98161
ENSG00000187017,-2.38438,0.0799061,0.566921,0.457376
ENSG00000187037,2.04283,2.01064,1.92417,2.78233
ENSG00000187049,-1.98266,-2.42789,-0.947058,-2.38645
ENSG00000187091,-2.83229,1.08696,-1.08696,0
ENSG00000187097,1.96889,1.31063,0.494077,1.27612
ENSG00000187098,-3.59872,-3.46556,0.884999,-1.82473
ENSG00000187105,1.80312,0.709046,1.04793,1.24237
ENSG00000187118,0.393658,-0.351641,-0.408923,-0.5378
ENSG00000187134,0.205322,0.734611,-1.27467,-0.381877
ENSG00000187164,0.934823,0.808276,0.72497,1.08417
ENSG00000187166,-0.816154,-0.489887,-2.03754,-1.78716
ENSG00000187187,2.43645,-0.0541233,0.525318,0.333185
ENSG00000187189,1.02046,-1.7642,0.0810873,-1.19014
ENSG00000187193,-0.889603,0.873683,0.715922,1.12402
ENSG00000187210,2.61483,2.83216,-0.653106,1.54082
ENSG00000187239,0.96619,0.98044,0.424486,0.993433
ENSG00000187244,0.175228,1.33948,0.22472,1.10606
ENSG00000187260,-0.27282,-1.18917,0.708773,-0.339691
ENSG00000187474,-0.318831,0.348117,1.18424,1.08354
ENSG00000187486,-4.90792,-3.07998,-0.724489,-2.69017
ENSG00000187513,0.0559107,-1.28687,-0.712518,-1.41378
ENSG00000187522,1.17907,-0.43467,-0.43467,-0.614716
ENSG00000187535,-2.30041,-0.57022,-0.859807,-1.01118
ENSG00000187554,0.682474,-0.339599,-0.189809,-0.374348
ENSG00000187595,-1.10045,1.85167,2.16793,2.84229
ENSG00000187608,1.04498,0.353566,0.249478,0.426416
ENSG00000187609,-0.695623,0.490448,0.502269,0.701957
ENSG00000187624,-1.99494,-0.977393,-0.858426,-1.29812
ENSG00000187642,0.501687,2.08914,1.44696,2.5004
ENSG00000187650,1.62062,-0.372201,-0.744199,-0.789414
ENSG00000187676,0.512155,0.00934626,0.520187,0.374437
ENSG00000187688,-0.256347,0.720399,0.489299,0.855385
ENSG00000187713,-0.378689,0.888581,-1.75494,-0.612609
ENSG00000187726,-3.07882,-1.82419,-3.01771,-3.42374
ENSG00000187735,1.28369,1.04151,-2.38397,-0.949265
ENSG00000187741,-0.762218,-1.54248,-0.0953048,-1.15809
ENSG00000187742,1.17373,0.126085,-1.72646,-1.13164
ENSG00000187764,0.206926,-1.04974,0.900287,-0.105678
ENSG00000187775,1.64901,-0.393696,0.182519,-0.149324
ENSG00000187778,1.35898,1.26988,4.02634,3.74499
ENSG00000187800,2.54461,0.891594,-1.03715,-0.102923
ENSG00000187815,-3.56346,-1.40205,0.971291,-0.304594
ENSG00000187824,-0.559415,-0.556076,-0.651322,-0.853759
ENSG00000187837,-0.631349,-0.157878,-1.68651,-1.30418
ENSG00000187860,3.78598,4.21143,3.16856,5.21844
ENSG00000187862,0.177337,0.379649,0.37733,0.535265
ENSG00000187866,-0.128972,-0.375677,-0.375677,-0.531288
ENSG00000187902,0.25333,1.58516,-0.123528,1.03353
ENSG00000187961,1.23551,1.48855,1.36514,2.01787
ENSG00000187997,0.215425,-1.21303,-1.12867,-1.65584
ENSG00000188004,0.522136,0.0333283,-0.944292,-0.644149
ENSG00000188011,-0.127597,-2.14695,-2.14695,-3.03624
ENSG00000188015,-2.07249,0.534672,-1.96304,-1.01001
ENSG00000188026,3.07302,0.0542346,-0.275799,-0.15667
ENSG00000188051,1.99633,1.62337,-1.50588,0.0830829
ENSG00000188130,-0.906685,-1.3546,-1.13371,-1.7595
ENSG00000188171,0.349204,-0.52877,0.592093,0.0447761
ENSG00000188185,0.46304,0.505944,0.378244,0.625216
ENSG00000188186,-1.25134,0.298063,0.673284,0.686846
ENSG00000188211,1.77422,2.57682,4.34665,4.89563
ENSG00000188227,1.38884,0.896891,0.896891,1.2684
ENSG00000188282,-0.291249,-0.785691,-0.804073,-1.12413
ENSG00000188290,-1.89697,-0.247315,-0.806777,-0.745356
ENSG00000188295,-0.42541,-0.112794,0.0127668,-0.07073
ENSG00000188305,-3.57849,-0.37055,-3.0995,-2.45369
ENSG00000188313,-1.28953,-0.662075,-0.856647,-1.0739
ENSG00000188315,-2.96944,-3.75498,-1.19257,-3.49845
ENSG00000188321,0.706164,0.817062,0.342624,0.820022
ENSG00000188342,-0.0915242,0.168287,0.168287,0.237994
ENSG00000188372,-1.55401,-0.591485,0.221774,-0.261425
ENSG00000188385,-0.717186,-2.85669,0.390818,-1.74363
ENSG00000188389,-0.241354,-0.407228,0.909273,0.354999
ENSG00000188428,-0.589189,-0.752804,0.591732,-0.113895
ENSG00000188493,0.686144,0.747289,-0.279887,0.330503
ENSG00000188542,-1.41116,-0.426352,0.944335,0.366269
ENSG00000188549,3.27293,1.4876,1.56352,2.15747
ENSG00000188554,-2.24119,-2.3268,-2.26429,-3.24639
ENSG00000188566,-0.857598,0.580922,-3.15023,-1.81677
ENSG00000188582,-1.12035,1.56555,-1.00013,0.399814
ENSG00000188603,-2.7192,-1.28403,1.57275,0.204161
ENSG00000188612,3.00003,3.45286,5.08182,6.03493
ENSG00000188641,-2.68199,2.35623,-6.56273,-2.97444
ENSG00000188647,-0.0158547,-1.20705,-1.28045,-1.75893
ENSG00000188649,0.561147,1.70388,0.507956,1.564
ENSG00000188672,-0.651427,-0.336721,-0.172285,-0.359922
ENSG00000188677,1.20769,1.67398,0.340246,1.42428
ENSG00000188687,-1.53115,0.585455,0.797154,0.977652
ENSG00000188690,2.63619,2.93127,2.79556,4.04948
ENSG00000188732,-0.467497,1.44855,-14.4792,-9.21405
ENSG00000188747,-0.153472,0.732993,-0.247962,0.342969
ENSG00000188761,1.6462,-0.0544135,1.6251,1.11064
ENSG00000188779,3.648,3.94598,3.75856,5.44793
ENSG00000188785,1.8839,-0.167293,0.586087,0.296133
ENSG00000188811,1.08712,-1.24616,-0.119409,-0.965604
ENSG00000188818,0.539901,1.07593,0.204215,0.905203
ENSG00000188820,-1.43391,-1.15282,-1.17003,-1.6425
ENSG00000188825,0.29093,2.3243,0.311692,1.86393
ENSG00000188846,-0.8325,-1.0155,-0.913627,-1.3641
ENSG00000188868,1.52846,-1.57813,-1.57813,-2.23182
ENSG00000188878,-0.749237,1.13457,1.15882,1.62168
ENSG00000188895,-2.30323,0.358245,2.29989,1.87958
ENSG00000188897,-1.80587,-2.09002,-1.21216,-2.33499
ENSG00000188906,1.94006,-0.431651,-0.118958,-0.38934
ENSG00000188921,1.47228,0.567776,0.486785,0.745687
ENSG00000188938,-4.08592,-4.22434,-1.99561,-4.39817
ENSG00000188976,-1.01539,-0.455437,-1.21955,-1.1844
ENSG00000188986,-0.167404,0.601506,1.26876,1.32248
ENSG00000188994,0.352256,1.00023,1.00023,1.41454
ENSG00000188997,1.87329,-2.05872,3.91374,1.31169
ENSG00000189007,0.754072,0.478129,1.33271,1.28046
ENSG00000189042,-1.10958,2.82048,-2.82048,0
ENSG00000189043,0.973482,-1.70763,-3.10696,-3.40443
ENSG00000189046,-1.02579,-0.304433,-0.304433,-0.430533
ENSG00000189050,-2.21946,-1.62793,-1.61507,-2.29315
ENSG00000189057,-1.40341,0.371278,0.371278,0.525066
ENSG00000189077,1.49426,0.324733,1.13675,1.03342
ENSG00000189129,-1.69682,-1.31243,-1.4939,-1.98438
ENSG00000189134,-7.69877,-2.12922,0.225294,-1.34628
ENSG00000189143,0.695691,-0.285315,0.418528,0.094196
ENSG00000189171,-3.28708,-0.647189,-0.883804,-1.08257
ENSG00000189182,1.66813,1.19982,0.762552,1.38761
ENSG00000189190,0.407285,-0.772001,-0.763433,-1.08572
ENSG00000189227,-2.79147,-1.16752,-2.67685,-2.71838
ENSG00000189233,2.61231,-0.552691,-1.36562,-1.35645
ENSG00000189241,-1.7776,-0.844759,0.603815,-0.170373
ENSG00000189269,2.54143,0.934039,0.821071,1.24105
ENSG00000189280,-2.42638,-0.396057,0.283661,-0.0794755
ENSG00000189298,-10.9944,-7.41307,1.55584,-4.14169
ENSG00000189306,-0.49947,1.13777,1.08261,1.57005
ENSG00000189308,0.812261,3.14842,3.14842,4.45253
ENSG00000189350,1.33236,0.305992,0.603025,0.642772
ENSG00000189362,1.84666,1.18694,-0.0881956,0.776933
ENSG00000189376,0.871599,1.50424,-0.444745,0.749176
ENSG00000189409,-0.244552,0.604339,1.14838,1.23936
ENSG00000189419,0.872731,0,-0.555736,-0.392965
ENSG00000189430,-0.813838,0.567566,0.100868,0.472655
ENSG00000196072,-1.88616,-1.34255,-2.58311,-2.77586
ENSG00000196074,0.310315,-0.383381,0.779852,0.280347
ENSG00000196110,-1.68665,-1.73133,-1.87693,-2.55142
ENSG00000196116,-1.60911,-2.0438,-0.0319197,-1.46776
ENSG00000196123,-3.19105,-1.12067,-0.739105,-1.31506
ENSG00000196139,0.796382,-0.433513,0.984294,0.389462
ENSG00000196150,1.35391,-1.74375,1.74375,-3.14018e-16
ENSG00000196151,0.896868,0.461391,0.903282,0.96497
ENSG00000196152,-3.43525,-3.36408,-1.19266,-3.2221
ENSG00000196154,-1.71518,-0.472241,-0.801339,-0.900557
ENSG00000196155,4.92792,2.96191,2.96191,4.18877
ENSG00000196172,-0.661372,-1.58029,-1.65155,-2.28525
ENSG00000196177,-1.52435,0.454316,-1.01009,-0.39299
ENSG00000196187,-0.199744,0.229863,-0.473715,-0.172429
ENSG00000196189,-1.12702,-1.98819,-1.793,-2.6737
ENSG00000196199,0.551399,0.713027,0.883605,1.12899
ENSG00000196209,2.29312,0.123639,-0.512197,-0.274752
ENSG00000196214,1.55861,-0.569872,-2.03831,-1.84426
ENSG00000196218,-1.13017,0.158195,0.218036,0.266036
ENSG00000196230,-13.5484,1.474,1.474,2.08454
ENSG00000196236,6.57829,4.87467,4.87467,6.89382
ENSG00000196247,0.740789,-0.973512,5.21255,2.99745
ENSG00000196262,1.9548,2.50367,2.84143,3.77955
ENSG00000196263,1.20868,-0.18982,3.87494,2.60577
ENSG00000196267,-0.541239,2.27629,2.27629,3.21915
ENSG00000196284,-0.930421,-0.949152,-1.53813,-1.75878
ENSG00000196313,1.01342,2.40198,0.694268,2.18937
ENSG00000196329,-0.10623,-0.564681,0.455946,-0.0768877
ENSG00000196345,-2.13966,-1.51119,-0.876991,-1.6887
ENSG00000196352,0.401976,0.446681,0.218599,0.470424
ENSG00000196357,-1.51195,-2.01322,-1.96577,-2.81357
ENSG00000196363,-2.19203,-1.80625,-1.84808,-2.584
ENSG00000196365,3.42199,2.58061,2.39582,3.51887
ENSG00000196371,-0.762267,1.09044,0.970532,1.45733
ENSG00000196372,1.95293,1.14628,-1.81665,-0.474021
ENSG00000196378,-1.56813,-1.58596,-3.12525,-3.33133
ENSG00000196381,0.558795,1.19582,2.4004,2.54291
ENSG00000196388,-3.18614,0.0114937,0.45875,0.332512
ENSG00000196405,-0.231873,0.901005,1.87196,1.96079
ENSG00000196407,2.4438,-0.705002,1.22317,0.366401
ENSG00000196411,-1.93674,-1.38824,-1.65396,-2.15116
ENSG00000196417,-1.36514,2.1418,5.87631,5.66966
ENSG00000196418,0.0223716,0.280871,-0.451325,-0.120529
ENSG00000196419,-3.20397,-0.820845,-1.11176,-1.36656
ENSG00000196420,-3.04329,-0.976012,0.96859,-0.00524808
ENSG00000196421,0.107575,-1.82492,-2.65018,-3.16437
ENSG00000196422,1.32325,-0.909932,-0.116777,-0.725993
ENSG00000196428,0.323322,-1.51887,-0.663221,-1.54297
ENSG00000196453,-2.38697,-0.0804879,-0.135235,-0.152539
ENSG00000196455,2.60216,2.20044,2.60018,3.39455
ENSG00000196460,1.24223,-0.448945,-0.430611,-0.62194
ENSG00000196476,-2.07806,-1.23797,-1.98819,-2.28124
ENSG00000196502,1.39614,0.221338,-1.41264,-0.842375
ENSG00000196504,-2.31394,-2.43329,0.752543,-1.18847
ENSG00000196505,2.2217,1.5345,0.368362,1.34553
ENSG00000196510,-7.1901,4.48615,3.87692,5.91358
ENSG00000196511,7.48885,2.52752,-1.05389,1.04201
ENSG00000196517,1.26647,-1.69545,-0.106436,-1.27413
ENSG00000196526,0.704501,0.63291,-0.0376,0.420948
ENSG00000196531,-0.36517,-0.249172,-0.389706,-0.451755
ENSG00000196535,-1.0976,1.95664,-2.38658,-0.304017
ENSG00000196544,-2.68458,1.70439,-1.70439,1.57009e-16
ENSG00000196557,-2.92843,-3.46922,-0.812871,-3.0279
ENSG00000196562,0.124803,0.331835,0.363549,0.491711
ENSG00000196569,-1.13091,2.95882,2.95882,4.1844
ENSG00000196576,-1.04067,-2.23915,3.06619,0.584809
ENSG00000196584,0.708663,0.628738,0.668232,0.917096
ENSG00000196586,0.0772389,1.4061,-0.0103057,0.986975
ENSG00000196605,0.287689,-0.378483,0.251559,-0.0897488
ENSG00000196611,-1.86704,-0.472609,-0.514523,-0.698007
ENSG00000196636,0.438499,-0.741907,0.624837,-0.082781
ENSG00000196652,1.78576,1.53879,1.44499,2.10985
ENSG00000196653,-2.21013,-0.281567,-0.302438,-0.412953
ENSG00000196655,2.01838,2.7224,2.10558,3.41389
ENSG00000196663,1.85081,0.174119,0.0242988,0.140303
ENSG00000196670,1.19331,2.3735,2.95662,3.76897
ENSG00000196678,1.49434,1.32289,-1.36179,-0.0275054
ENSG00000196683,-0.341452,-0.54275,-0.370153,-0.64552
ENSG00000196689,-0.360265,-0.7538,-0.464895,-0.861748
ENSG00000196693,0.557072,0.527368,0.949363,1.04421
ENSG00000196700,0.383422,-2.02764,-0.70324,-1.93102
ENSG00000196704,-1.56781,-0.718512,-0.190748,-0.642944
ENSG00000196705,0.398088,0.100136,0.248866,0.246781
ENSG00000196712,0.0759456,0.114808,-0.135644,-0.0147333
ENSG00000196715,-0.422358,0.730702,1.35633,1.47576
ENSG00000196724,-0.867402,0.225416,1.37042,1.12843
ENSG00000196730,-0.0167232,-0.0130562,0.309852,0.209866
ENSG00000196743,-0.253956,-1.03554,-0.62996,-1.17769
ENSG00000196776,-3.56722,-4.17026,-0.53452,-3.32678
ENSG00000196792,-0.741493,-0.71357,-2.36975,-2.18024
ENSG00000196793,1.05348,-0.715127,-0.284869,-0.707104
ENSG00000196812,-12.1383,-0.00890287,-11.159,-7.89689
ENSG00000196814,2.64429,2.82575,3.21385,4.27065
ENSG00000196821,3.04078,-0.0973641,-0.0973641,-0.137694
ENSG00000196839,2.92636,-0.0292339,-0.244459,-0.19353
ENSG00000196843,-3.63183,-2.37033,-2.3473,-3.33586
ENSG00000196865,-0.910201,-0.58232,0.58232,7.85046e-17
ENSG00000196867,-3.16111,-3.313,0.15026,-2.23639
ENSG00000196876,3.1466,2.59032,1.84139,3.13369
ENSG00000196878,-0.985175,0.296499,2.23752,1.79182
ENSG00000196890,1.23162,-0.143129,0.564988,0.298299
ENSG00000196914,1.4235,1.80633,1.80633,2.55453
ENSG00000196935,-1.54496,0.0676196,0.173105,0.170218
ENSG00000196937,3.22097,2.13668,2.7535,3.45788
ENSG00000196943,-0.639164,-0.784593,-0.784593,-1.10958
ENSG00000196950,1.87028,1.70612,1.96498,2.59586
ENSG00000196954,-1.50796,1.9342,-0.634314,0.91916
ENSG00000196961,-3.09356,0.218184,-2.61632,-1.69574
ENSG00000196968,-0.00920542,-0.0243939,0.548487,0.37059
ENSG00000196981,0.377386,0.57822,0.85432,1.01296
ENSG00000197006,-3.90605,-3.8851,-0.571293,-3.15115
ENSG00000197008,-0.379355,1.36453,-1.3279,0.0259033
ENSG00000197016,-3.64695,-2.25835,1.14184,-0.789492
ENSG00000197020,-1.16345,-3.32915,-2.28417,-3.96922
ENSG00000197037,0.279175,-0.0579712,-0.116184,-0.123147
ENSG00000197043,1.40823,0.382733,1.6207,1.41664
ENSG00000197054,-1.51067,1.19889,-0.606121,0.419154
ENSG00000197056,-5.36823,-0.305781,1.09901,0.560896
ENSG00000197062,10.4027,9.53073,9.48047,13.4429
ENSG00000197070,-0.0582164,-0.136027,-0.218801,-0.250902
ENSG00000197081,2.20795,-0.691701,-0.341405,-0.730516
ENSG00000197093,2.5968,2.12379,-1.57297,0.389489
ENSG00000197114,-0.173109,-1.29815,-1.28665,-1.82773
ENSG00000197121,1.08043,-1.80311,-3.03618,-3.42189
ENSG00000197122,3.27664,0.170459,0.170459,0.241065
ENSG00000197124,-1.58346,-0.0741037,-0.0555799,-0.0917002
ENSG00000197128,-0.99303,-0.210983,-0.477478,-0.486816
ENSG00000197134,0.0539566,-0.139693,-0.205732,-0.244253
ENSG00000197136,-3.56182,-5.23021,-5.11231,-7.31326
ENSG00000197142,1.8669,2.88089,-0.687311,1.55109
ENSG00000197147,3.48004,1.33962,-0.502368,0.592025
ENSG00000197150,-1.57541,1.31213,0.0418972,0.957439
ENSG00000197157,-1.02647,-2.60797,-2.59845,-3.6815
ENSG00000197165,2.62557,2.12854,1.48065,2.55208
ENSG00000197183,1.41326,0.249381,0.276956,0.372177
ENSG00000197191,1.07752,-0.7292,-0.658405,-0.981185
ENSG00000197217,-1.59605,0.457018,0.853114,0.926403
ENSG00000197226,1.21471,-0.39254,0.376771,-0.0111503
ENSG00000197249,0.242664,0.587929,0.27865,0.612764
ENSG00000197253,-1.28898,2.4949,1.83305,3.06032
ENSG00000197256,-0.13661,-0.583544,-1.42048,-1.41706
ENSG00000197279,-11.2644,-7.99169,8.60916,0.436621
ENSG00000197302,0.644184,0.989006,-0.952002,0.0261652
ENSG00000197312,-1.2778,-1.19197,-1.3582,-1.80324
ENSG00000197321,-0.147971,-1.69777,-1.37992,-2.17625
ENSG00000197324,-0.506363,-0.637707,1.58539,0.670111
ENSG00000197343,1.97174,1.48675,-0.436895,0.742356
ENSG00000197355,0.699394,0.293083,-0.44422,-0.10687
ENSG00000197361,1.02901,2.86511,1.73734,3.25443
ENSG00000197362,-1.46556,-1.67728,-1.58196,-2.30463
ENSG00000197363,1.39992,1.72214,-1.76899,-0.0331307
ENSG00000197372,0.971574,0.33408,0.185566,0.367445
ENSG00000197375,1.60849,2.64953,2.97344,3.97604
ENSG00000197381,2.54198,-0.232352,-0.665316,-0.634747
ENSG00000197385,-3.77908,-0.997026,-1.63873,-1.86376
ENSG00000197386,-0.0429742,1.54628,1.07002,1.85001
ENSG00000197417,-1.01505,1.28512,-0.0488803,0.874152
